6.839015071913522981e+00,2.500667034714860293e+00,2.047668052437298769e+00,2.211142075930562223e-01,1.794737274005922600e+01,2.526596539120061213e-01,6.748408466138071660e+00,8.416298861119098085e-01
7.405720169333273262e+00,8.541521149082466735e+00,1.785089166986046694e+00,5.280944982271694066e+00,5.961570884255352354e+01,1.249085628366704004e+00,1.592693764270207524e+01,2.807135275178377132e+00
7.405720169333273262e+00,8.541521149082466735e+00,1.785089166986046694e+00,5.280944982271694066e+00,5.961570884255352354e+01,1.249085628366704004e+00,1.592693764270207524e+01,2.807135275178377132e+00
1.696939577641965791e+00,2.898181660471631726e+00,1.027942516266067141e+00,3.971111535698951256e-01,1.917959183508989085e+00,1.311488594835170440e+00,2.119722028371182343e-01,1.683606391874359121e+00
7.970480214106705041e+00,2.787928398444809108e+00,4.951531925426536640e-01,1.871779387221427449e+00,8.735766387409187317e-01,1.776799682276772874e+00,2.595583656435718645e+00,2.917747962903801451e+00
7.970480214106705041e+00,2.787928398444809108e+00,4.951531925426536640e-01,1.871779387221427449e+00,8.735766387409187317e-01,1.776799682276772874e+00,2.595583656435718645e+00,2.917747962903801451e+00
2.003453341767408080e+00,4.757208439131220601e+00,1.308813408137199201e-02,2.679414703287298812e-03,1.176699137569278131e+00,1.923371784379967142e+00,4.833682526742832386e-01,5.083271850059811747e-01
6.251775967651642674e+00,9.487947065241622013e+00,1.041281170234728271e-01,1.632085804814181751e+00,3.806920578169314062e+00,8.495036644343657573e-01,8.296465461599888958e-02,6.086468020077103747e-01
6.251775967651642674e+00,9.487947065241622013e+00,1.041281170234728271e-01,1.632085804814181751e+00,3.806920578169314062e+00,8.495036644343657573e-01,8.296465461599888958e-02,6.086468020077103747e-01
2.364670638930215674e+00,1.250979579563574084e+00,1.022797951003771022e+00,9.902871414717948628e-01,1.007324130100300197e+00,1.058069800779865677e+00,1.767240038189775264e+00,1.815813742173754131e-01
